PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 79
-49 -50 90
-48 -50 90
-47 -50 105
-46 -50 118
-45 -50 136
-44 -50 146
-43 -50 173
-42 -50 175
-41 -50 199
-40 -50 239
-39 -50 286
-38 -50 314
-37 -50 340
-36 -50 375
-35 -50 425
-34 -50 517
-33 -50 535
-32 -50 620
-31 -50 716
-30 -50 716
-29 -50 757
-28 -50 833
-27 -50 975
-26 -50 945
-25 -50 948
-24 -50 1068
-23 -50 1143
-22 -50 1208
-21 -50 1226
-20 -50 1352
-19 -50 1424
-18 -50 1368
-17 -50 1411
-16 -50 1447
-15 -50 1466
-14 -50 1502
-13 -50 1579
-12 -50 1678
-11 -50 1647
-10 -50 1698
-9 -50 1736
-8 -50 1825
-7 -50 1768
-6 -50 1847
-5 -50 1934
-4 -50 1963
-3 -50 1969
-2 -50 1990
-1 -50 2053
0 -50 2001
1 -50 1909
2 -50 1996
3 -50 2011
4 -50 2094
5 -50 2098
6 -50 2068
7 -50 2062
8 -50 2015
9 -50 2024
10 -50 2005
11 -50 2087
12 -50 2003
13 -50 2047
14 -50 1944
15 -50 1965
16 -50 1990
17 -50 1911
18 -50 1942
19 -50 1963
20 -50 1971
21 -50 1862
22 -50 1827
23 -50 1732
24 -50 1682
25 -50 1641
26 -50 1669
27 -50 1610
28 -50 1542
29 -50 1479
30 -50 1396
31 -50 1402
32 -50 1331
33 -50 1295
34 -50 1298
35 -50 1215
36 -50 1141
37 -50 1160
38 -50 1085
39 -50 1017
40 -50 1002
41 -50 915
42 -50 805
43 -50 793
44 -50 743
45 -50 680
46 -50 639
47 -50 595
48 -50 567
49 -50 537
50 -50 455
-50 -49 87
-49 -49 102
-48 -49 108
-47 -49 141
-46 -49 157
-45 -49 167
-44 -49 168
-43 -49 201
-42 -49 224
-41 -49 266
-40 -49 305
-39 -49 327
-38 -49 357
-37 -49 394
-36 -49 407
-35 -49 477
-34 -49 514
-33 -49 527
-32 -49 633
-31 -49 630
-30 -49 671
-29 -49 704
-28 -49 833
-27 -49 902
-26 -49 933
-25 -49 1017
-24 -49 1077
-23 -49 1153
-22 -49 1226
-21 -49 1266
-20 -49 1309
-19 -49 1402
-18 -49 1466
-17 -49 1517
-16 -49 1619
-15 -49 1635
-14 -49 1702
-13 -49 1792
-12 -49 1866
-11 -49 1917
-10 -49 1976
-9 -49 1890
-8 -49 2030
-7 -49 2028
-6 -49 1984
-5 -49 2026
-4 -49 1990
-3 -49 2060
-2 -49 2045
-1 -49 2058
0 -49 2189
1 -49 2221
2 -49 2176
3 -49 2165
4 -49 2068
5 -49 2236
6 -49 2226
7 -49 2156
8 -49 2197
9 -49 2236
10 -49 2178
11 -49 2212
12 -49 2165
13 -49 2135
14 -49 2128
15 -49 2137
16 -49 2113
17 -49 2017
18 -49 2062
19 -49 2043
20 -49 2064
21 -49 1969
22 -49 1919
23 -49 1882
24 -49 1897
25 -49 1792
26 -49 1813
27 -49 1720
28 -49 1702
29 -49 1625
30 -49 1598
31 -49 1475
32 -49 1473
33 -49 1415
34 -49 1415
35 -49 1326
36 -49 1291
37 -49 1235
38 -49 1249
39 -49 1131
40 -49 1075
41 -49 1055
42 -49 932
43 -49 871
44 -49 820
45 -49 736
46 -49 695
47 -49 663
48 -49 593
49 -49 573
50 -49 532
-50 -48 121
-49 -48 134
-48 -48 154
-47 -48 174
-46 -48 188
-45 -48 214
-44 -48 240
-43 -48 276
-42 -48 305
-41 -48 332
-40 -48 401
-39 -48 462
-38 -48 501
-37 -48 534
-36 -48 552
-35 -48 645
-34 -48 669
-33 -48 674
-32 -48 701
-31 -48 755
-30 -48 831
-29 -48 884
-28 -48 952
-27 -48 995
-26 -48 1032
-25 -48 1132
-24 -48 1183
-23 -48 1208
-22 -48 1322
-21 -48 1389
-20 -48 1449
-19 -48 1548
-18 -48 1604
-17 -48 1696
-16 -48 1724
-15 -48 1792
-14 -48 1809
-13 -48 1923
-12 -48 1944
-11 -48 2007
-10 -48 2062
-9 -48 2120
-8 -48 2109
-7 -48 2160
-6 -48 2160
-5 -48 2105
-4 -48 2135
-3 -48 2186
-2 -48 2186
-1 -48 2204
0 -48 2221
1 -48 2276
2 -48 2278
3 -48 2252
4 -48 2307
5 -48 2236
6 -48 2327
7 -48 2345
8 -48 2294
9 -48 2197
10 -48 2208
11 -48 2210
12 -48 2167
13 -48 2228
14 -48 2195
15 -48 2156
16 -48 2126
17 -48 2137
18 -48 2132
19 -48 2053
20 -48 2081
21 -48 2011
22 -48 1969
23 -48 2020
24 -48 1946
25 -48 1874
26 -48 1819
27 -48 1847
28 -48 1797
29 -48 1774
30 -48 1671
31 -48 1633
32 -48 1550
33 -48 1505
34 -48 1424
35 -48 1415
36 -48 1350
37 -48 1286
38 -48 1215
39 -48 1183
40 -48 1087
41 -48 1055
42 -48 992
43 -48 963
44 -48 909
45 -48 812
46 -48 750
47 -48 665
48 -48 618
49 -48 584
50 -48 557
-50 -47 150
-49 -47 153
-48 -47 162
-47 -47 189
-46 -47 205
-45 -47 233
-44 -47 263
-43 -47 313
-42 -47 315
-41 -47 340
-40 -47 392
-39 -47 473
-38 -47 451
-37 -47 508
-36 -47 547
-35 -47 611
-34 -47 671
-33 -47 721
-32 -47 799
-31 -47 891
-30 -47 952
-29 -47 1014
-28 -47 1075
-27 -47 1146
-26 -47 1237
-25 -47 1329
-24 -47 1407
-23 -47 1481
-22 -47 1544
-21 -47 1604
-20 -47 1673
-19 -47 1686
-18 -47 1647
-17 -47 1797
-16 -47 1917
-15 -47 1921
-14 -47 1868
-13 -47 1959
-12 -47 2102
-11 -47 2130
-10 -47 2215
-9 -47 2199
-8 -47 2250
-7 -47 2274
-6 -47 2374
-5 -47 2482
-4 -47 2523
-3 -47 2505
-2 -47 2578
-1 -47 2573
0 -47 2603
1 -47 2636
2 -47 2629
3 -47 2576
4 -47 2610
5 -47 2580
6 -47 2606
7 -47 2541
8 -47 2491
9 -47 2477
10 -47 2461
11 -47 2448
12 -47 2445
13 -47 2486
14 -47 2329
15 -47 2378
16 -47 2322
17 -47 2382
18 -47 2296
19 -47 2280
20 -47 2215
21 -47 2241
22 -47 2195
23 -47 2160
24 -47 2085
25 -47 2150
26 -47 2024
27 -47 2017
28 -47 2007
29 -47 1942
30 -47 1872
31 -47 1823
32 -47 1680
33 -47 1577
34 -47 1604
35 -47 1565
36 -47 1546
37 -47 1417
38 -47 1396
39 -47 1259
40 -47 1192
41 -47 1115
42 -47 1127
43 -47 992
44 -47 920
45 -47 874
46 -47 799
47 -47 775
48 -47 678
49 -47 624
50 -47 576
-50 -46 144
-49 -46 155
-48 -46 180
-47 -46 196
-46 -46 195
-45 -46 244
-44 -46 280
-43 -46 302
-42 -46 365
-41 -46 363
-40 -46 395
-39 -46 469
-38 -46 501
-37 -46 578
-36 -46 624
-35 -46 677
-34 -46 760
-33 -46 818
-32 -46 891
-31 -46 992
-30 -46 1022
-29 -46 1153
-28 -46 1196
-27 -46 1242
-26 -46 1315
-25 -46 1394
-24 -46 1432
-23 -46 1557
-22 -46 1671
-21 -46 1700
-20 -46 1817
-19 -46 1858
-18 -46 1851
-17 -46 2015
-16 -46 2075
-15 -46 2120
-14 -46 2147
-13 -46 2283
-12 -46 2269
-11 -46 2276
-10 -46 2331
-9 -46 2316
-8 -46 2387
-7 -46 2514
-6 -46 2509
-5 -46 2466
-4 -46 2555
-3 -46 2541
-2 -46 2631
-1 -46 2692
0 -46 2624
1 -46 2662
2 -46 2730
3 -46 2697
4 -46 2746
5 -46 2765
6 -46 2798
7 -46 2794
8 -46 2734
9 -46 2753
10 -46 2798
11 -46 2787
12 -46 2849
13 -46 2789
14 -46 2779
15 -46 2756
16 -46 2737
17 -46 2680
18 -46 2606
19 -46 2624
20 -46 2624
21 -46 2495
22 -46 2452
23 -46 2468
24 -46 2396
25 -46 2318
26 -46 2250
27 -46 2230
28 -46 2182
29 -46 2143
30 -46 2045
31 -46 2032
32 -46 1843
33 -46 1813
34 -46 1794
35 -46 1740
36 -46 1639
37 -46 1573
38 -46 1621
39 -46 1502
40 -46 1433
41 -46 1273
42 -46 1192
43 -46 1157
44 -46 1089
45 -46 942
46 -46 858
47 -46 798
48 -46 727
49 -46 672
50 -46 629
-50 -45 141
-49 -45 151
-48 -45 167
-47 -45 191
-46 -45 214
-45 -45 229
-44 -45 241
-43 -45 257
-42 -45 333
-41 -45 363
-40 -45 403
-39 -45 436
-38 -45 467
-37 -45 541
-36 -45 592
-35 -45 663
-34 -45 723
-33 -45 749
-32 -45 834
-31 -45 955
-30 -45 973
-29 -45 1060
-28 -45 1143
-27 -45 1304
-26 -45 1333
-25 -45 1372
-24 -45 1428
-23 -45 1582
-22 -45 1592
-21 -45 1706
-20 -45 1748
-19 -45 1813
-18 -45 1880
-17 -45 1969
-16 -45 2005
-15 -45 2124
-14 -45 2202
-13 -45 2245
-12 -45 2289
-11 -45 2263
-10 -45 2338
-9 -45 2452
-8 -45 2434
-7 -45 2493
-6 -45 2562
-5 -45 2594
-4 -45 2676
-3 -45 2627
-2 -45 2741
-1 -45 2706
0 -45 2782
1 -45 2775
2 -45 2868
3 -45 2801
4 -45 2928
5 -45 2796
6 -45 2841
7 -45 2775
8 -45 2803
9 -45 2678
10 -45 2697
11 -45 2727
12 -45 2708
13 -45 2701
14 -45 2652
15 -45 2666
16 -45 2690
17 -45 2539
18 -45 2548
19 -45 2489
20 -45 2443
21 -45 2351
22 -45 2371
23 -45 2340
24 -45 2258
25 -45 2163
26 -45 2163
27 -45 2092
28 -45 2135
29 -45 2083
30 -45 2007
31 -45 2032
32 -45 1938
33 -45 1821
34 -45 1766
35 -45 1684
36 -45 1633
37 -45 1598
38 -45 1475
39 -45 1409
40 -45 1313
41 -45 1293
42 -45 1169
43 -45 1143
44 -45 1065
45 -45 1009
46 -45 938
47 -45 857
48 -45 850
49 -45 810
50 -45 716
-50 -44 168
-49 -44 178
-48 -44 194
-47 -44 218
-46 -44 244
-45 -44 272
-44 -44 316
-43 -44 340
-42 -44 382
-41 -44 419
-40 -44 456
-39 -44 528
-38 -44 558
-37 -44 648
-36 -44 723
-35 -44 716
-34 -44 842
-33 -44 928
-32 -44 987
-31 -44 1068
-30 -44 1203
-29 -44 1277
-28 -44 1405
-27 -44 1445
-26 -44 1569
-25 -44 1555
-24 -44 1637
-23 -44 1728
-22 -44 1811
-21 -44 1874
-20 -44 1988
-19 -44 2030
-18 -44 2160
-17 -44 2204
-16 -44 2329
-15 -44 2298
-14 -44 2336
-13 -44 2416
-12 -44 2448
-11 -44 2432
-10 -44 2457
-9 -44 2571
-8 -44 2592
-7 -44 2589
-6 -44 2608
-5 -44 2718
-4 -44 2746
-3 -44 2782
-2 -44 2839
-1 -44 2839
0 -44 2880
1 -44 2885
2 -44 2880
3 -44 2907
4 -44 2916
5 -44 2980
6 -44 3016
7 -44 2984
8 -44 2987
9 -44 3053
10 -44 3011
11 -44 3024
12 -44 2911
13 -44 2943
14 -44 2844
15 -44 2887
16 -44 2870
17 -44 2825
18 -44 2756
19 -44 2784
20 -44 2727
21 -44 2699
22 -44 2569
23 -44 2448
24 -44 2407
25 -44 2396
26 -44 2329
27 -44 2305
28 -44 2269
29 -44 2178
30 -44 2085
31 -44 2003
32 -44 1999
33 -44 1926
34 -44 1892
35 -44 1823
36 -44 1716
37 -44 1676
38 -44 1598
39 -44 1525
40 -44 1441
41 -44 1396
42 -44 1284
43 -44 1223
44 -44 1160
45 -44 1063
46 -44 960
47 -44 933
48 -44 884
49 -44 802
50 -44 706
-50 -43 189
-49 -43 204
-48 -43 244
-47 -43 286
-46 -43 316
-45 -43 354
-44 -43 382
-43 -43 462
-42 -43 474
-41 -43 545
-40 -43 611
-39 -43 665
-38 -43 723
-37 -43 796
-36 -43 901
-35 -43 1010
-34 -43 1079
-33 -43 1122
-32 -43 1226
-31 -43 1317
-30 -43 1389
-29 -43 1536
-28 -43 1555
-27 -43 1671
-26 -43 1732
-25 -43 1815
-24 -43 1913
-23 -43 2032
-22 -43 2139
-21 -43 2182
-20 -43 2329
-19 -43 2338
-18 -43 2385
-17 -43 2380
-16 -43 2585
-15 -43 2583
-14 -43 2687
-13 -43 2734
-12 -43 2806
-11 -43 2841
-10 -43 2885
-9 -43 2894
-8 -43 2958
-7 -43 2931
