PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 106
-49 -50 109
-48 -50 129
-47 -50 173
-46 -50 193
-45 -50 186
-44 -50 213
-43 -50 235
-42 -50 228
-41 -50 249
-40 -50 319
-39 -50 341
-38 -50 374
-37 -50 440
-36 -50 474
-35 -50 544
-34 -50 627
-33 -50 684
-32 -50 794
-31 -50 855
-30 -50 928
-29 -50 1068
-28 -50 1157
-27 -50 1106
-26 -50 1180
-25 -50 1192
-24 -50 1278
-23 -50 1313
-22 -50 1437
-21 -50 1550
-20 -50 1726
-19 -50 1786
-18 -50 1722
-17 -50 1696
-16 -50 1825
-15 -50 1856
-14 -50 1957
-13 -50 2045
-12 -50 2068
-11 -50 2132
-10 -50 2152
-9 -50 2092
-8 -50 2152
-7 -50 2102
-6 -50 2130
-5 -50 2137
-4 -50 2254
-3 -50 2265
-2 -50 2298
-1 -50 2241
0 -50 2158
1 -50 2092
2 -50 2085
3 -50 2105
4 -50 2150
5 -50 2150
6 -50 2126
7 -50 2085
8 -50 2003
9 -50 2077
10 -50 2053
11 -50 2024
12 -50 2102
13 -50 2130
14 -50 2141
15 -50 2180
16 -50 2056
17 -50 2028
18 -50 2005
19 -50 1988
20 -50 1973
21 -50 1909
22 -50 1897
23 -50 1892
24 -50 1882
25 -50 1853
26 -50 1742
27 -50 1669
28 -50 1631
29 -50 1612
30 -50 1579
31 -50 1592
32 -50 1475
33 -50 1471
34 -50 1398
35 -50 1293
36 -50 1300
37 -50 1233
38 -50 1159
39 -50 1103
40 -50 1061
41 -50 1010
42 -50 970
43 -50 868
44 -50 807
45 -50 757
46 -50 681
47 -50 648
48 -50 608
49 -50 560
50 -50 498
-50 -49 116
-49 -49 124
-48 -49 141
-47 -49 178
-46 -49 182
-45 -49 217
-44 -49 246
-43 -49 281
-42 -49 318
-41 -49 358
-40 -49 413
-39 -49 425
-38 -49 447
-37 -49 502
-36 -49 521
-35 -49 627
-34 -49 686
-33 -49 750
-32 -49 821
-31 -49 902
-30 -49 945
-29 -49 1037
-28 -49 1026
-27 -49 1075
-26 -49 1192
-25 -49 1215
-24 -49 1309
-23 -49 1346
-22 -49 1483
-21 -49 1452
-20 -49 1604
-19 -49 1669
-18 -49 1728
-17 -49 1835
-16 -49 1930
-15 -49 1886
-14 -49 1961
-13 -49 2047
-12 -49 2126
-11 -49 2178
-10 -49 2223
-9 -49 2305
-8 -49 2322
-7 -49 2347
-6 -49 2347
-5 -49 2450
-4 -49 2482
-3 -49 2509
-2 -49 2498
-1 -49 2543
0 -49 2680
1 -49 2657
2 -49 2610
3 -49 2636
4 -49 2498
5 -49 2502
6 -49 2439
7 -49 2505
8 -49 2443
9 -49 2414
10 -49 2340
11 -49 2427
12 -49 2414
13 -49 2358
14 -49 2309
15 -49 2258
16 -49 2204
17 -49 2191
18 -49 2158
19 -49 2092
20 -49 2208
21 -49 2066
22 -49 2064
23 -49 2056
24 -49 1946
25 -49 1990
26 -49 1961
27 -49 1813
28 -49 1819
29 -49 1772
30 -49 1720
31 -49 1742
32 -49 1623
33 -49 1616
34 -49 1515
35 -49 1430
36 -49 1353
37 -49 1355
38 -49 1232
39 -49 1189
40 -49 1099
41 -49 1082
42 -49 1029
43 -49 947
44 -49 897
45 -49 853
46 -49 782
47 -49 746
48 -49 684
49 -49 653
50 -49 576
-50 -48 138
-49 -48 150
-48 -48 160
-47 -48 183
-46 -48 217
-45 -48 246
-44 -48 287
-43 -48 290
-42 -48 323
-41 -48 357
-40 -48 418
-39 -48 473
-38 -48 514
-37 -48 542
-36 -48 662
-35 -48 684
-34 -48 733
-33 -48 845
-32 -48 904
-31 -48 970
-30 -48 1009
-29 -48 1189
-28 -48 1132
-27 -48 1226
-26 -48 1304
-25 -48 1422
-24 -48 1473
-23 -48 1546
-22 -48 1592
-21 -48 1712
-20 -48 1788
-19 -48 1864
-18 -48 1969
-17 -48 1986
-16 -48 2013
-15 -48 2011
-14 -48 2075
-13 -48 2126
-12 -48 2154
-11 -48 2210
-10 -48 2291
-9 -48 2374
-8 -48 2378
-7 -48 2543
-6 -48 2543
-5 -48 2594
-4 -48 2566
-3 -48 2634
-2 -48 2599
-1 -48 2641
0 -48 2648
1 -48 2583
2 -48 2583
3 -48 2650
4 -48 2601
5 -48 2541
6 -48 2603
7 -48 2643
8 -48 2516
9 -48 2557
10 -48 2514
11 -48 2489
12 -48 2473
13 -48 2464
14 -48 2439
15 -48 2507
16 -48 2455
17 -48 2418
18 -48 2313
19 -48 2400
20 -48 2394
21 -48 2291
22 -48 2219
23 -48 2217
24 -48 2120
25 -48 2135
26 -48 2102
27 -48 2049
28 -48 2017
29 -48 1950
30 -48 1886
31 -48 1849
32 -48 1819
33 -48 1756
34 -48 1708
35 -48 1686
36 -48 1653
37 -48 1504
38 -48 1428
39 -48 1396
40 -48 1297
41 -48 1214
42 -48 1134
43 -48 1079
44 -48 1010
45 -48 952
46 -48 831
47 -48 831
48 -48 798
49 -48 747
50 -48 648
-50 -47 158
-49 -47 179
-48 -47 187
-47 -47 229
-46 -47 251
-45 -47 275
-44 -47 331
-43 -47 333
-42 -47 403
-41 -47 444
-40 -47 508
-39 -47 581
-38 -47 598
-37 -47 656
-36 -47 758
-35 -47 834
-34 -47 839
-33 -47 905
-32 -47 1014
-31 -47 1082
-30 -47 1166
-29 -47 1221
-28 -47 1300
-27 -47 1389
-26 -47 1473
-25 -47 1523
-24 -47 1657
-23 -47 1686
-22 -47 1786
-21 -47 1862
-20 -47 1825
-19 -47 1973
-18 -47 2141
-17 -47 2169
-16 -47 2232
-15 -47 2210
-14 -47 2311
-13 -47 2349
-12 -47 2479
-11 -47 2445
-10 -47 2427
-9 -47 2441
-8 -47 2537
-7 -47 2576
-6 -47 2557
-5 -47 2620
-4 -47 2704
-3 -47 2711
-2 -47 2701
-1 -47 2782
0 -47 2777
1 -47 2829
2 -47 2880
3 -47 2801
4 -47 2715
5 -47 2782
6 -47 2756
7 -47 2756
8 -47 2763
9 -47 2730
10 -47 2777
11 -47 2706
12 -47 2701
13 -47 2601
14 -47 2645
15 -47 2636
16 -47 2704
17 -47 2583
18 -47 2509
19 -47 2514
20 -47 2514
21 -47 2421
22 -47 2412
23 -47 2452
24 -47 2356
25 -47 2367
26 -47 2258
27 -47 2150
28 -47 2107
29 -47 2132
30 -47 1976
31 -47 1984
32 -47 1955
33 -47 1860
34 -47 1837
35 -47 1726
36 -47 1710
37 -47 1600
38 -47 1507
39 -47 1454
40 -47 1320
41 -47 1339
42 -47 1205
43 -47 1166
44 -47 1063
45 -47 975
46 -47 917
47 -47 899
48 -47 823
49 -47 750
50 -47 764
-50 -46 164
-49 -46 169
-48 -46 219
-47 -46 239
-46 -46 262
-45 -46 282
-44 -46 309
-43 -46 358
-42 -46 410
-41 -46 463
-40 -46 502
-39 -46 573
-38 -46 645
-37 -46 698
-36 -46 777
-35 -46 842
-34 -46 907
-33 -46 919
-32 -46 962
-31 -46 1101
-30 -46 1226
-29 -46 1257
-28 -46 1407
-27 -46 1464
-26 -46 1555
-25 -46 1569
-24 -46 1720
-23 -46 1821
-22 -46 1888
-21 -46 1965
-20 -46 2049
-19 -46 2132
-18 -46 2236
-17 -46 2272
-16 -46 2338
-15 -46 2394
-14 -46 2423
-13 -46 2594
-12 -46 2473
-11 -46 2629
-10 -46 2617
-9 -46 2711
-8 -46 2758
-7 -46 2723
-6 -46 2777
-5 -46 2851
-4 -46 2880
-3 -46 2892
-2 -46 2887
-1 -46 2940
0 -46 2933
1 -46 2902
2 -46 2919
3 -46 2940
4 -46 3004
5 -46 2955
6 -46 2970
7 -46 2887
8 -46 2919
9 -46 2936
10 -46 2958
11 -46 2899
12 -46 2948
13 -46 2904
14 -46 2846
15 -46 2865
16 -46 2863
17 -46 2818
18 -46 2749
19 -46 2746
20 -46 2678
21 -46 2596
22 -46 2553
23 -46 2466
24 -46 2400
25 -46 2338
26 -46 2345
27 -46 2322
28 -46 2221
29 -46 2180
30 -46 2107
31 -46 2039
32 -46 1934
33 -46 1876
34 -46 1837
35 -46 1752
36 -46 1669
37 -46 1608
38 -46 1525
39 -46 1437
40 -46 1372
41 -46 1286
