PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 131
-49 -50 147
-48 -50 147
-47 -50 172
-46 -50 210
-45 -50 241
-44 -50 249
-43 -50 277
-42 -50 327
-41 -50 337
-40 -50 344
-39 -50 448
-38 -50 493
-37 -50 502
-36 -50 554
-35 -50 626
-34 -50 684
-33 -50 763
-32 -50 786
-31 -50 857
-30 -50 930
-29 -50 1034
-28 -50 1046
-27 -50 1192
-26 -50 1187
-25 -50 1237
-24 -50 1230
-23 -50 1361
-22 -50 1530
-21 -50 1614
-20 -50 1728
-19 -50 1688
-18 -50 1688
-17 -50 1698
-16 -50 1708
-15 -50 1754
-14 -50 1870
-13 -50 1909
-12 -50 2036
-11 -50 2068
-10 -50 2189
-9 -50 2210
-8 -50 2169
-7 -50 2145
-6 -50 2226
-5 -50 2252
-4 -50 2362
-3 -50 2378
-2 -50 2367
-1 -50 2322
0 -50 2360
1 -50 2511
2 -50 2369
3 -50 2325
4 -50 2316
5 -50 2371
6 -50 2398
7 -50 2367
8 -50 2389
9 -50 2423
10 -50 2289
11 -50 2338
12 -50 2374
13 -50 2349
14 -50 2278
15 -50 2331
16 -50 2300
17 -50 2329
18 -50 2267
19 -50 2109
20 -50 2143
21 -50 2083
22 -50 1984
23 -50 1953
24 -50 1907
25 -50 1866
26 -50 1827
27 -50 1803
28 -50 1778
29 -50 1706
30 -50 1645
31 -50 1598
32 -50 1498
33 -50 1432
34 -50 1376
35 -50 1291
36 -50 1289
37 -50 1251
38 -50 1164
39 -50 1136
40 -50 1067
41 -50 1029
42 -50 953
43 -50 912
44 -50 833
45 -50 747
46 -50 713
47 -50 659
48 -50 638
49 -50 567
50 -50 504
-50 -49 146
-49 -49 155
-48 -49 183
-47 -49 217
-46 -49 224
-45 -49 249
-44 -49 268
-43 -49 322
-42 -49 361
-41 -49 392
-40 -49 447
-39 -49 490
-38 -49 532
-37 -49 605
-36 -49 678
-35 -49 721
-34 -49 758
-33 -49 831
-32 -49 899
-31 -49 943
-30 -49 1012
-29 -49 1089
-28 -49 1185
-27 -49 1178
-26 -49 1291
-25 -49 1389
-24 -49 1473
-23 -49 1523
-22 -49 1579
-21 -49 1645
-20 -49 1746
-19 -49 1736
-18 -49 1851
-17 -49 1835
-16 -49 1992
-15 -49 1965
-14 -49 2105
-13 -49 2022
-12 -49 2060
-11 -49 2087
-10 -49 2202
-9 -49 2165
-8 -49 2219
-7 -49 2283
-6 -49 2265
-5 -49 2371
-4 -49 2475
-3 -49 2436
-2 -49 2464
-1 -49 2455
0 -49 2493
1 -49 2543
2 -49 2550
3 -49 2580
4 -49 2550
5 -49 2617
6 -49 2507
7 -49 2589
8 -49 2564
9 -49 2541
10 -49 2553
11 -49 2546
12 -49 2622
13 -49 2548
14 -49 2578
15 -49 2541
16 -49 2505
17 -49 2466
18 -49 2378
19 -49 2296
20 -49 2239
21 -49 2223
22 -49 2081
23 -49 2102
24 -49 2045
25 -49 1986
26 -49 1988
27 -49 1969
28 -49 1892
29 -49 1864
30 -49 1760
31 -49 1756
32 -49 1694
33 -49 1641
34 -49 1490
35 -49 1479
36 -49 1492
37 -49 1396
38 -49 1355
39 -49 1277
40 -49 1180
41 -49 1146
42 -49 1039
43 -49 972
44 -49 909
45 -49 878
46 -49 796
47 -49 760
48 -49 700
49 -49 657
50 -49 570
-50 -48 139
-49 -48 166
-48 -48 195
-47 -48 217
-46 -48 249
-45 -48 257
-44 -48 291
-43 -48 358
-42 -48 394
-41 -48 447
-40 -48 495
-39 -48 583
-38 -48 605
-37 -48 644
-36 -48 681
-35 -48 763
-34 -48 772
-33 -48 855
-32 -48 920
-31 -48 1036
-30 -48 1098
-29 -48 1205
-28 -48 1277
-27 -48 1370
-26 -48 1511
-25 -48 1538
-24 -48 1647
-23 -48 1724
-22 -48 1807
-21 -48 1862
-20 -48 1899
-19 -48 2015
-18 -48 1990
-17 -48 2066
-16 -48 2117
-15 -48 2193
-14 -48 2173
-13 -48 2351
-12 -48 2382
-11 -48 2498
-10 -48 2405
-9 -48 2550
-8 -48 2532
-7 -48 2562
-6 -48 2560
-5 -48 2641
-4 -48 2634
-3 -48 2720
-2 -48 2730
-1 -48 2718
0 -48 2718
1 -48 2744
2 -48 2760
3 -48 2760
4 -48 2801
5 -48 2808
6 -48 2875
7 -48 2868
8 -48 2829
9 -48 2794
10 -48 2784
11 -48 2753
12 -48 2669
13 -48 2730
14 -48 2701
15 -48 2641
16 -48 2620
17 -48 2636
18 -48 2631
19 -48 2539
20 -48 2436
21 -48 2427
22 -48 2380
23 -48 2322
24 -48 2269
25 -48 2256
26 -48 2228
27 -48 2113
28 -48 2024
29 -48 1969
30 -48 1950
31 -48 1821
32 -48 1856
33 -48 1714
34 -48 1698
35 -48 1569
36 -48 1616
37 -48 1528
38 -48 1502
39 -48 1355
40 -48 1315
41 -48 1232
42 -48 1148
43 -48 1105
44 -48 987
45 -48 957
46 -48 883
47 -48 881
48 -48 780
49 -48 690
50 -48 645
-50 -47 173
-49 -47 189
-48 -47 218
-47 -47 241
-46 -47 287
-45 -47 332
-44 -47 362
-43 -47 432
-42 -47 465
-41 -47 500
-40 -47 522
-39 -47 599
-38 -47 687
-37 -47 733
-36 -47 740
-35 -47 818
-34 -47 878
-33 -47 962
-32 -47 1051
-31 -47 1159
-30 -47 1203
-29 -47 1248
-28 -47 1383
-27 -47 1473
-26 -47 1479
-25 -47 1544
-24 -47 1698
-23 -47 1758
-22 -47 1766
-21 -47 1907
-20 -47 1942
-19 -47 2085
-18 -47 2109
-17 -47 2189
-16 -47 2320
-15 -47 2362
-14 -47 2353
-13 -47 2457
-12 -47 2473
-11 -47 2546
-10 -47 2606
-9 -47 2683
-8 -47 2756
-7 -47 2744
-6 -47 2820
-5 -47 2801
-4 -47 2873
-3 -47 2865
-2 -47 2899
-1 -47 2890
0 -47 2967
1 -47 2916
2 -47 2950
3 -47 3014
4 -47 2875
5 -47 3006
6 -47 3016
7 -47 2965
8 -47 2914
9 -47 2984
10 -47 2984
11 -47 2958
12 -47 2940
13 -47 2902
14 -47 2870
15 -47 2777
16 -47 2772
17 -47 2777
18 -47 2685
19 -47 2666
20 -47 2650
21 -47 2569
22 -47 2564
23 -47 2557
24 -47 2400
25 -47 2382
26 -47 2382
27 -47 2274
28 -47 2202
29 -47 2139
30 -47 2098
31 -47 2053
32 -47 1994
33 -47 1921
34 -47 1843
35 -47 1784
36 -47 1750
37 -47 1655
38 -47 1602
39 -47 1571
40 -47 1483
41 -47 1357
42 -47 1217
43 -47 1208
44 -47 1148
45 -47 1070
46 -47 992
47 -47 937
48 -47 845
49 -47 779
50 -47 736
-50 -46 185
-49 -46 222
-48 -46 236
-47 -46 260
-46 -46 293
-45 -46 314
-44 -46 353
-43 -46 418
-42 -46 476
-41 -46 538
-40 -46 605
-39 -46 648
-38 -46 712
-37 -46 757
-36 -46 823
-35 -46 927
-34 -46 995
-33 -46 1065
-32 -46 1150
-31 -46 1221
-30 -46 1328
-29 -46 1308
-28 -46 1443
-27 -46 1530
-26 -46 1616
-25 -46 1694
-24 -46 1758
-23 -46 1782
-22 -46 1888
-21 -46 1978
-20 -46 2141
-19 -46 2193
-18 -46 2320
-17 -46 2414
-16 -46 2482
-15 -46 2560
-14 -46 2615
-13 -46 2610
-12 -46 2641
-11 -46 2723
-10 -46 2763
-9 -46 2832
-8 -46 2936
-7 -46 2858
-6 -46 2894
-5 -46 2977
-4 -46 3004
-3 -46 2921
-2 -46 2987
-1 -46 3006
0 -46 3048
1 -46 3058
2 -46 3125
3 -46 3120
4 -46 3133
5 -46 3153
6 -46 3108
7 -46 3088
8 -46 3165
9 -46 3241
10 -46 3108
11 -46 3090
12 -46 3100
13 -46 3056
14 -46 3046
15 -46 2938
16 -46 2868
17 -46 2907
18 -46 2832
19 -46 2746
20 -46 2701
21 -46 2697
22 -46 2613
23 -46 2622
24 -46 2650
25 -46 2430
26 -46 2385
27 -46 2356
28 -46 2362
29 -46 2239
30 -46 2212
31 -46 2160
32 -46 2062
33 -46 1961
34 -46 1903
35 -46 1776
36 -46 1726
37 -46 1639
38 -46 1569
39 -46 1553
40 -46 1490
41 -46 1420
42 -46 1298
43 -46 1278
44 -46 1198
45 -46 1073
46 -46 983
47 -46 943
48 -46 845
49 -46 793
50 -46 723
-50 -45 202
-49 -45 222
-48 -45 244
-47 -45 278
-46 -45 333
-45 -45 358
-44 -45 399
-43 -45 455
-42 -45 495
-41 -45 551
-40 -45 642
-39 -45 726
-38 -45 788
-37 -45 842
-36 -45 930
-35 -45 982
-34 -45 1117
-33 -45 1175
-32 -45 1219
-31 -45 1287
-30 -45 1357
-29 -45 1458
-28 -45 1559
-27 -45 1661
-26 -45 1734
-25 -45 1821
-24 -45 1932
-23 -45 1982
-22 -45 2126
-21 -45 2182
-20 -45 2230
-19 -45 2345
-18 -45 2387
-17 -45 2459
-16 -45 2550
-15 -45 2555
-14 -45 2699
-13 -45 2753
-12 -45 2760
-11 -45 2844
-10 -45 2837
-9 -45 2911
-8 -45 2989
-7 -45 2953
-6 -45 3066
-5 -45 3103
-4 -45 3123
-3 -45 3213
-2 -45 3153
-1 -45 3153
0 -45 3287
1 -45 3188
2 -45 3279
3 -45 3282
4 -45 3269
5 -45 3226
6 -45 3233
7 -45 3302
8 -45 3216
9 -45 3216
10 -45 3178
11 -45 3183
12 -45 3226
13 -45 3163
14 -45 3183
15 -45 3120
16 -45 3034
17 -45 3058
18 -45 3019
19 -45 3029
20 -45 2980
21 -45 2914
22 -45 2810
23 -45 2775
24 -45 2725
25 -45 2620
26 -45 2585
27 -45 2543
28 -45 2583
29 -45 2445
30 -45 2316
31 -45 2234
32 -45 2156
33 -45 2083
34 -45 1996
35 -45 1936
36 -45 1911
37 -45 1866
38 -45 1736
39 -45 1688
40 -45 1629
41 -45 1460
42 -45 1366
43 -45 1302
44 -45 1223
45 -45 1134
46 -45 1041
