PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 222
-49 -50 260
-48 -50 272
-47 -50 315
-46 -50 331
-45 -50 375
-44 -50 422
-43 -50 483
-42 -50 547
-41 -50 606
-40 -50 712
-39 -50 801
-38 -50 802
-37 -50 815
-36 -50 876
-35 -50 866
-34 -50 972
-33 -50 1020
-32 -50 1091
-31 -50 1110
-30 -50 1198
-29 -50 1324
-28 -50 1428
-27 -50 1581
-26 -50 1550
-25 -50 1663
-24 -50 1722
-23 -50 1843
-22 -50 1917
-21 -50 1994
-20 -50 2092
-19 -50 2189
-18 -50 2223
-17 -50 2378
-16 -50 2407
-15 -50 2421
-14 -50 2459
-13 -50 2518
-12 -50 2557
-11 -50 2664
-10 -50 2713
-9 -50 2713
-8 -50 2763
-7 -50 2706
-6 -50 2777
-5 -50 2839
-4 -50 2822
-3 -50 2921
-2 -50 3038
-1 -50 2977
0 -50 2994
1 -50 2989
2 -50 2965
3 -50 3113
4 -50 3056
5 -50 3071
6 -50 3043
7 -50 3016
8 -50 2958
9 -50 3002
10 -50 2958
11 -50 2950
12 -50 2853
13 -50 2803
14 -50 2739
15 -50 2680
16 -50 2659
17 -50 2624
18 -50 2610
19 -50 2648
20 -50 2427
21 -50 2349
22 -50 2294
23 -50 2329
24 -50 2265
25 -50 2254
26 -50 2195
27 -50 2160
28 -50 2150
29 -50 2122
30 -50 2083
31 -50 2056
32 -50 2015
33 -50 1915
34 -50 1762
35 -50 1714
36 -50 1612
37 -50 1592
38 -50 1486
39 -50 1381
40 -50 1341
41 -50 1232
42 -50 1115
43 -50 1032
44 -50 963
45 -50 897
46 -50 817
47 -50 763
48 -50 715
49 -50 675
50 -50 656
-50 -49 173
-49 -49 198
-48 -49 211
-47 -49 235
-46 -49 258
-45 -49 295
-44 -49 344
-43 -49 390
-42 -49 470
-41 -49 531
-40 -49 547
-39 -49 680
-38 -49 703
-37 -49 858
-36 -49 886
-35 -49 948
-34 -49 1077
-33 -49 1162
-32 -49 1224
-31 -49 1352
-30 -49 1415
-29 -49 1527
-28 -49 1598
-27 -49 1616
-26 -49 1819
-25 -49 1886
-24 -49 2030
-23 -49 2024
-22 -49 2124
-21 -49 2269
-20 -49 2342
-19 -49 2389
-18 -49 2475
