PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 113
-49 -50 124
-48 -50 160
-47 -50 166
-46 -50 174
-45 -50 193
-44 -50 219
-43 -50 272
-42 -50 300
-41 -50 362
-40 -50 429
-39 -50 465
-38 -50 524
-37 -50 570
-36 -50 586
-35 -50 665
-34 -50 736
-33 -50 775
-32 -50 883
-31 -50 960
-30 -50 1000
-29 -50 1080
-28 -50 1108
-27 -50 1141
-26 -50 1219
-25 -50 1275
-24 -50 1353
-23 -50 1454
-22 -50 1511
-21 -50 1571
-20 -50 1602
-19 -50 1678
-18 -50 1732
-17 -50 1732
-16 -50 1837
-15 -50 1919
-14 -50 2017
-13 -50 2034
-12 -50 2100
-11 -50 2197
-10 -50 2145
-9 -50 2137
-8 -50 2283
-7 -50 2327
-6 -50 2349
-5 -50 2349
-4 -50 2425
-3 -50 2329
-2 -50 2434
-1 -50 2409
0 -50 2466
1 -50 2466
2 -50 2432
3 -50 2477
4 -50 2537
5 -50 2495
6 -50 2541
7 -50 2530
8 -50 2511
9 -50 2521
10 -50 2532
11 -50 2459
12 -50 2511
13 -50 2464
14 -50 2414
15 -50 2380
16 -50 2387
17 -50 2414
18 -50 2331
19 -50 2396
20 -50 2261
21 -50 2285
22 -50 2221
23 -50 2176
24 -50 2128
25 -50 2049
26 -50 1982
27 -50 1880
28 -50 1911
29 -50 1764
30 -50 1752
31 -50 1653
32 -50 1704
33 -50 1732
34 -50 1639
35 -50 1479
36 -50 1374
37 -50 1372
38 -50 1210
39 -50 1192
40 -50 1106
41 -50 1044
42 -50 1070
43 -50 1037
44 -50 958
45 -50 881
46 -50 804
47 -50 775
48 -50 700
49 -50 656
50 -50 587
-50 -49 106
-49 -49 116
-48 -49 128
-47 -49 155
-46 -49 200
-45 -49 234
-44 -49 280
-43 -49 300
-42 -49 341
-41 -49 392
-40 -49 437
-39 -49 504
-38 -49 531
-37 -49 598
-36 -49 654
-35 -49 799
-34 -49 793
-33 -49 896
-32 -49 943
-31 -49 1061
-30 -49 1080
-29 -49 1111
-28 -49 1168
-27 -49 1297
-26 -49 1385
-25 -49 1454
-24 -49 1546
-23 -49 1690
-22 -49 1752
-21 -49 1792
-20 -49 1754
-19 -49 1892
-18 -49 2043
-17 -49 2105
-16 -49 2184
-15 -49 2111
-14 -49 2075
-13 -49 2083
-12 -49 2289
-11 -49 2414
-10 -49 2464
-9 -49 2360
-8 -49 2418
-7 -49 2421
-6 -49 2495
-5 -49 2541
-4 -49 2727
-3 -49 2858
-2 -49 2664
-1 -49 2779
0 -49 2818
1 -49 2829
2 -49 2936
3 -49 2868
4 -49 2798
5 -49 2685
6 -49 2732
7 -49 2678
8 -49 2789
9 -49 2794
10 -49 2818
11 -49 2749
12 -49 2730
13 -49 2746
14 -49 2718
15 -49 2576
16 -49 2509
17 -49 2412
18 -49 2405
19 -49 2439
20 -49 2325
21 -49 2234
22 -49 2204
23 -49 2124
24 -49 2117
25 -49 2066
26 -49 2030
27 -49 2020
28 -49 1984
29 -49 1878
30 -49 1792
31 -49 1653
32 -49 1584
33 -49 1462
34 -49 1398
35 -49 1282
36 -49 1266
37 -49 1224
38 -49 1159
39 -49 1099
40 -49 1046
41 -49 924
42 -49 850
43 -49 798
44 -49 729
45 -49 696
46 -49 678
47 -49 660
48 -49 633
49 -49 590
50 -49 518
-50 -48 210
-49 -48 187
-48 -48 195
-47 -48 234
-46 -48 273
-45 -48 319
-44 -48 354
-43 -48 367
-42 -48 350
-41 -48 367
-40 -48 394
-39 -48 429
-38 -48 449
-37 -48 519
-36 -48 675
-35 -48 963
-34 -48 983
-33 -48 955
-32 -48 953
-31 -48 970
-30 -48 1043
-29 -48 1014
-28 -48 1060
-27 -48 1214
-26 -48 1280
-25 -48 1450
-24 -48 1532
-23 -48 1617
-22 -48 1655
-21 -48 1805
-20 -48 1884
-19 -48 1926
-18 -48 2100
-17 -48 2195
-16 -48 2278
-15 -48 2329
-14 -48 2439
-13 -48 2583
-12 -48 2692
-11 -48 2741
-10 -48 2608
-9 -48 2477
-8 -48 2470
-7 -48 2509
-6 -48 2527
-5 -48 2652
-4 -48 2697
-3 -48 2718
-2 -48 2687
-1 -48 2837
0 -48 2744
1 -48 2767
2 -48 2727
3 -48 2798
4 -48 2789
5 -48 2820
6 -48 2846
7 -48 2880
8 -48 2856
9 -48 2794
10 -48 2711
11 -48 2715
12 -48 2737
13 -48 2704
14 -48 2666
15 -48 2638
16 -48 2589
17 -48 2617
18 -48 2585
19 -48 2576
20 -48 2479
21 -48 2477
22 -48 2407
23 -48 2291
24 -48 2311
25 -48 2247
26 -48 2197
27 -48 2130
28 -48 2096
29 -48 2022
30 -48 1965
31 -48 1921
32 -48 1843
33 -48 1742
34 -48 1694
35 -48 1647
36 -48 1517
37 -48 1433
38 -48 1361
39 -48 1289
40 -48 1291
41 -48 1232
42 -48 1162
43 -48 1087
44 -48 992
45 -48 1007
46 -48 987
47 -48 1000
48 -48 910
49 -48 828
50 -48 716
-50 -47 216
-49 -47 227
-48 -47 241
-47 -47 299
-46 -47 333
-45 -47 354
-44 -47 370
-43 -47 433
-42 -47 479
-41 -47 542
-40 -47 576
-39 -47 638
-38 -47 701
-37 -47 735
-36 -47 825
-35 -47 947
-34 -47 1039
-33 -47 1070
-32 -47 1166
-31 -47 1205
-30 -47 1271
-29 -47 1331
-28 -47 1428
-27 -47 1500
-26 -47 1665
-25 -47 1627
-24 -47 1797
-23 -47 1819
-22 -47 1892
-21 -47 1982
-20 -47 1903
-19 -47 2087
-18 -47 2158
-17 -47 2256
-16 -47 2309
-15 -47 2398
-14 -47 2541
-13 -47 2553
-12 -47 2560
-11 -47 2564
-10 -47 2683
-9 -47 2753
-8 -47 2784
-7 -47 2829
-6 -47 2846
-5 -47 2846
-4 -47 2931
-3 -47 2923
-2 -47 2858
-1 -47 2911
0 -47 2943
1 -47 2980
2 -47 3043
3 -47 3014
4 -47 2984
5 -47 2958
6 -47 3004
7 -47 3031
8 -47 3036
9 -47 3043
10 -47 3078
11 -47 3061
12 -47 3073
13 -47 2962
14 -47 2931
15 -47 2997
16 -47 2960
17 -47 2837
18 -47 2856
19 -47 2813
20 -47 2664
21 -47 2690
22 -47 2718
23 -47 2659
24 -47 2650
25 -47 2500
26 -47 2407
27 -47 2349
28 -47 2320
29 -47 2252
30 -47 2098
31 -47 2152
32 -47 2060
33 -47 2022
34 -47 1915
35 -47 1797
36 -47 1736
37 -47 1627
38 -47 1582
39 -47 1532
40 -47 1418
41 -47 1335
42 -47 1194
43 -47 1159
44 -47 1072
45 -47 1012
46 -47 943
47 -47 850
48 -47 839
49 -47 754
50 -47 724
-50 -46 211
-49 -46 227
-48 -46 263
-47 -46 291
-46 -46 322
-45 -46 387
-44 -46 417
-43 -46 473
-42 -46 511
-41 -46 609
-40 -46 629
-39 -46 703
-38 -46 820
-37 -46 865
-36 -46 960
-35 -46 1024
-34 -46 1117
-33 -46 1168
-32 -46 1224
-31 -46 1350
-30 -46 1407
-29 -46 1505
-28 -46 1571
-27 -46 1710
-26 -46 1758
-25 -46 1851
-24 -46 2036
-23 -46 2195
-22 -46 2245
-21 -46 2345
-20 -46 2452
-19 -46 2445
-18 -46 2470
-17 -46 2580
-16 -46 2697
-15 -46 2794
-14 -46 2818
-13 -46 2878
-12 -46 2820
-11 -46 2989
-10 -46 3021
-9 -46 3019
-8 -46 3014
-7 -46 3076
-6 -46 3105
-5 -46 3056
-4 -46 3118
-3 -46 3195
-2 -46 3211
-1 -46 3138
0 -46 3185
1 -46 3118
2 -46 3153
3 -46 3051
4 -46 3105
5 -46 3140
6 -46 3226
7 -46 3223
8 -46 3284
9 -46 3223
10 -46 3180
11 -46 3063
12 -46 3098
13 -46 3103
14 -46 3061
15 -46 3026
16 -46 2936
17 -46 2980
18 -46 2865
19 -46 2801
20 -46 2822
21 -46 2732
22 -46 2648
23 -46 2659
24 -46 2706
25 -46 2659
26 -46 2491
27 -46 2340
28 -46 2353
29 -46 2243
30 -46 2083
31 -46 2075
32 -46 2039
33 -46 1928
34 -46 1961
35 -46 1870
36 -46 1776
37 -46 1724
38 -46 1674
39 -46 1608
40 -46 1544
41 -46 1435
42 -46 1337
43 -46 1246
44 -46 1169
45 -46 1115
46 -46 1041
47 -46 992
48 -46 914
49 -46 871
50 -46 793
-50 -45 231
-49 -45 235
-48 -45 287
-47 -45 311
-46 -45 340
-45 -45 387
-44 -45 469
-43 -45 507
-42 -45 574
-41 -45 608
-40 -45 687
-39 -45 743
-38 -45 828
-37 -45 886
-36 -45 1020
-35 -45 1065
-34 -45 1182
-33 -45 1284
-32 -45 1335
-31 -45 1473
-30 -45 1540
-29 -45 1565
-28 -45 1616
-27 -45 1766
-26 -45 1843
-25 -45 1984
-24 -45 2011
-23 -45 2109
-22 -45 2176
-21 -45 2280
-20 -45 2316
-19 -45 2470
-18 -45 2448
-17 -45 2585
-16 -45 2596
-15 -45 2655
-14 -45 2758
-13 -45 2820
-12 -45 2844
-11 -45 2911
-10 -45 3071
-9 -45 3090
-8 -45 3123
-7 -45 3066
-6 -45 3158
-5 -45 3208
-4 -45 3190
-3 -45 3193
-2 -45 3241
-1 -45 3236
0 -45 3277
1 -45 3211
2 -45 3178
3 -45 3135
4 -45 3216
5 -45 3163
6 -45 3168
7 -45 3160
8 -45 3153
9 -45 3123
10 -45 3073
11 -45 3009
12 -45 3090
13 -45 2984
14 -45 2999
15 -45 3002
16 -45 3006
17 -45 2958
18 -45 2948
19 -45 2878
20 -45 2820
21 -45 2813
22 -45 2849
23 -45 2763
24 -45 2576
25 -45 2543
26 -45 2479
27 -45 2400
28 -45 2380
29 -45 2318
30 -45 2236
31 -45 2130
32 -45 2024
33 -45 1928
34 -45 1847
35 -45 1782
36 -45 1710
37 -45 1617
38 -45 1527
39 -45 1452
40 -45 1368
41 -45 1322
42 -45 1189
43 -45 1153
44 -45 1070
45 -45 1004
46 -45 922
47 -45 879
48 -45 820
49 -45 752
50 -45 665
-50 -44 256
-49 -44 270
-48 -44 329
-47 -44 392
-46 -44 433
-45 -44 502
-44 -44 539
-43 -44 603
-42 -44 680
-41 -44 716
-40 -44 855
-39 -44 914
-38 -44 940
-37 -44 1002
-36 -44 1049
-35 -44 1189
-34 -44 1298
-33 -44 1361
-32 -44 1439
-31 -44 1565
-30 -44 1680
-29 -44 1811
-28 -44 1928
-27 -44 1984
-26 -44 2051
-25 -44 2234
-24 -44 2150
-23 -44 2291
-22 -44 2305
-21 -44 2389
-20 -44 2500
-19 -44 2603
-18 -44 2562
-17 -44 2751
-16 -44 2882
-15 -44 2928
-14 -44 2938
-13 -44 2943
-12 -44 3090
-11 -44 3115
-10 -44 3203
-9 -44 3259
-8 -44 3441
-7 -44 3441
-6 -44 3395
-5 -44 3328
-4 -44 3467
-3 -44 3323
-2 -44 3338
-1 -44 3415
0 -44 3478
1 -44 3405
2 -44 3346
3 -44 3356
4 -44 3397
5 -44 3395
6 -44 3364
7 -44 3512
8 -44 3666
9 -44 3621
10 -44 3693
11 -44 3536
12 -44 3369
13 -44 3279
14 -44 3158
15 -44 3133
16 -44 3115
17 -44 3118
18 -44 3048
19 -44 3125
20 -44 3120
21 -44 3098
22 -44 2880
23 -44 2839
24 -44 2715
25 -44 2678
26 -44 2615
27 -44 2694
28 -44 2599
29 -44 2606
30 -44 2532
31 -44 2427
32 -44 2228
33 -44 2160
34 -44 2135
35 -44 2047
36 -44 1963
37 -44 1860
38 -44 1778
39 -44 1700
40 -44 1557
41 -44 1509
42 -44 1390
43 -44 1308
44 -44 1255
45 -44 1183
46 -44 1103
47 -44 1049
48 -44 917
49 -44 865
50 -44 761
-50 -43 333
-49 -43 372
-48 -43 384
-47 -43 422
-46 -43 463
-45 -43 519
-44 -43 538
-43 -43 570
-42 -43 651
-41 -43 704
-40 -43 757
-39 -43 858
-38 -43 958
-37 -43 1070
-36 -43 1207
-35 -43 1297
-34 -43 1339
-33 -43 1477
-32 -43 1569
-31 -43 1625
-30 -43 1862
-29 -43 1911
-28 -43 1880
-27 -43 2032
-26 -43 2102
-25 -43 2199
-24 -43 2313
-23 -43 2439
-22 -43 2569
-21 -43 2645
-20 -43 2756
-19 -43 2875
-18 -43 2882
-17 -43 3043
-16 -43 3051
-15 -43 3148
-14 -43 3168
-13 -43 3266
-12 -43 3351
-11 -43 3317
-10 -43 3397
-9 -43 3552
-8 -43 3502
-7 -43 3457
-6 -43 3515
-5 -43 3567
-4 -43 3613
-3 -43 3661
-2 -43 3677
-1 -43 3785
0 -43 3872
1 -43 3704
2 -43 3768
3 -43 3760
4 -43 3826
5 -43 3766
6 -43 3771
7 -43 3731
8 -43 3669
9 -43 3671
10 -43 3621
11 -43 3642
12 -43 3626
13 -43 3597
14 -43 3575
15 -43 3544
16 -43 3552
17 -43 3488
18 -43 3415
19 -43 3452
20 -43 3423
21 -43 3351
22 -43 3238
23 -43 3221
24 -43 3024
25 -43 2989
26 -43 2894
27 -43 2851
28 -43 2775
29 -43 2734
30 -43 2683
31 -43 2624
32 -43 2539
33 -43 2448
34 -43 2396
35 -43 2298
36 -43 2169
37 -43 2100
38 -43 1967
39 -43 1805
40 -43 1732
41 -43 1659
42 -43 1565
43 -43 1500
44 -43 1426
45 -43 1346
46 -43 1228
47 -43 1153
48 -43 1046
49 -43 943
50 -43 825
-50 -42 302
-49 -42 350
-48 -42 380
-47 -42 451
-46 -42 501
-45 -42 563
-44 -42 623
-43 -42 707
-42 -42 837
-41 -42 1027
-40 -42 1077
-39 -42 1048
-38 -42 1173
-37 -42 1269
-36 -42 1339
-35 -42 1396
-34 -42 1498
-33 -42 1527
-32 -42 1651
-31 -42 1752
-30 -42 1928
-29 -42 2015
-28 -42 2219
-27 -42 2285
-26 -42 2409
-25 -42 2594
-24 -42 2659
-23 -42 2713
-22 -42 2791
-21 -42 2890
-20 -42 2982
-19 -42 3073
-18 -42 3026
-17 -42 3088
-16 -42 3085
-15 -42 3155
-14 -42 3259
-13 -42 3323
-12 -42 3377
-11 -42 3364
-10 -42 3462
-9 -42 3591
-8 -42 3536
-7 -42 3634
-6 -42 3653
-5 -42 3749
-4 -42 3733
-3 -42 3790
-2 -42 3804
-1 -42 3796
0 -42 3774
1 -42 3736
2 -42 3758
3 -42 3771
4 -42 3722
5 -42 3760
6 -42 3682
7 -42 3839
8 -42 3768
9 -42 3714
10 -42 3687
11 -42 3720
12 -42 3760
13 -42 3785
14 -42 3782
15 -42 3796
16 -42 3679
17 -42 3655
18 -42 3647
19 -42 3512
20 -42 3431
