PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 131
-49 -50 139
-48 -50 143
-47 -50 175
-46 -50 227
-45 -50 257
-44 -50 300
-43 -50 306
-42 -50 340
-41 -50 362
-40 -50 379
-39 -50 462
-38 -50 510
-37 -50 548
-36 -50 595
-35 -50 698
-34 -50 690
-33 -50 766
-32 -50 786
-31 -50 878
-30 -50 863
-29 -50 945
-28 -50 1010
-27 -50 1068
-26 -50 1138
-25 -50 1199
-24 -50 1259
-23 -50 1322
-22 -50 1405
-21 -50 1387
-20 -50 1450
-19 -50 1532
-18 -50 1637
-17 -50 1746
-16 -50 1815
-15 -50 1744
-14 -50 1786
-13 -50 1876
-12 -50 2009
-11 -50 2051
-10 -50 2096
-9 -50 2130
-8 -50 2186
-7 -50 2124
-6 -50 2236
-5 -50 2274
-4 -50 2274
-3 -50 2258
-2 -50 2243
-1 -50 2345
0 -50 2296
1 -50 2336
2 -50 2325
3 -50 2347
4 -50 2340
5 -50 2421
6 -50 2382
7 -50 2412
8 -50 2443
9 -50 2322
10 -50 2331
11 -50 2358
12 -50 2345
13 -50 2331
14 -50 2342
15 -50 2385
16 -50 2325
17 -50 2234
18 -50 2226
19 -50 2156
20 -50 2189
21 -50 2094
22 -50 2045
23 -50 1976
24 -50 1948
25 -50 1967
26 -50 1817
27 -50 1794
28 -50 1770
29 -50 1754
30 -50 1631
31 -50 1590
32 -50 1571
33 -50 1458
34 -50 1405
35 -50 1357
36 -50 1280
37 -50 1201
38 -50 1191
39 -50 1185
40 -50 1157
41 -50 1017
42 -50 920
43 -50 873
44 -50 817
45 -50 783
46 -50 713
47 -50 659
48 -50 606
49 -50 563
50 -50 502
-50 -49 144
-49 -49 149
-48 -49 171
-47 -49 196
-46 -49 218
-45 -49 255
-44 -49 287
-43 -49 318
-42 -49 331
-41 -49 386
-40 -49 409
-39 -49 467
-38 -49 514
-37 -49 577
-36 -49 606
-35 -49 686
-34 -49 750
-33 -49 812
-32 -49 833
-31 -49 920
-30 -49 952
-29 -49 1061
-28 -49 1087
-27 -49 1223
-26 -49 1255
-25 -49 1298
-24 -49 1418
-23 -49 1477
-22 -49 1542
-21 -49 1596
-20 -49 1612
-19 -49 1718
-18 -49 1829
-17 -49 1845
-16 -49 1874
-15 -49 2034
-14 -49 2007
-13 -49 2128
-12 -49 2150
-11 -49 2283
-10 -49 2269
-9 -49 2272
-8 -49 2325
-7 -49 2416
-6 -49 2378
-5 -49 2479
-4 -49 2470
-3 -49 2459
-2 -49 2484
-1 -49 2546
0 -49 2566
1 -49 2576
2 -49 2615
3 -49 2629
4 -49 2484
5 -49 2557
6 -49 2578
7 -49 2585
8 -49 2530
9 -49 2521
10 -49 2539
11 -49 2539
12 -49 2427
13 -49 2423
14 -49 2441
15 -49 2434
16 -49 2376
17 -49 2389
18 -49 2313
19 -49 2311
20 -49 2230
21 -49 2186
22 -49 2115
23 -49 2202
24 -49 2092
25 -49 2028
26 -49 1978
27 -49 1963
28 -49 1911
29 -49 1847
30 -49 1760
31 -49 1742
32 -49 1649
33 -49 1581
34 -49 1544
35 -49 1458
36 -49 1402
37 -49 1322
38 -49 1233
39 -49 1183
40 -49 1084
41 -49 1032
42 -49 975
43 -49 909
44 -49 837
45 -49 810
46 -49 743
47 -49 692
48 -49 683
49 -49 620
50 -49 555
-50 -48 155
-49 -48 154
-48 -48 169
-47 -48 201
-46 -48 220
-45 -48 244
-44 -48 276
-43 -48 306
-42 -48 341
-41 -48 383
-40 -48 430
-39 -48 477
-38 -48 532
-37 -48 578
-36 -48 608
-35 -48 671
-34 -48 774
-33 -48 836
-32 -48 942
-31 -48 953
-30 -48 1002
-29 -48 1205
-28 -48 1298
-27 -48 1317
-26 -48 1387
-25 -48 1433
-24 -48 1538
-23 -48 1669
-22 -48 1651
-21 -48 1669
-20 -48 1778
-19 -48 1911
-18 -48 1926
-17 -48 2043
-16 -48 2073
-15 -48 2126
-14 -48 2219
-13 -48 2263
-12 -48 2347
-11 -48 2331
-10 -48 2414
-9 -48 2400
-8 -48 2374
-7 -48 2407
-6 -48 2470
-5 -48 2491
-4 -48 2553
-3 -48 2566
-2 -48 2583
-1 -48 2723
0 -48 2638
1 -48 2629
2 -48 2521
3 -48 2638
4 -48 2555
5 -48 2617
6 -48 2627
7 -48 2603
8 -48 2631
9 -48 2624
10 -48 2546
11 -48 2566
12 -48 2583
13 -48 2537
14 -48 2511
15 -48 2589
16 -48 2452
17 -48 2382
18 -48 2403
19 -48 2331
20 -48 2338
21 -48 2250
22 -48 2160
23 -48 2145
24 -48 2147
25 -48 2120
26 -48 2085
27 -48 2056
28 -48 1953
29 -48 1913
30 -48 1825
31 -48 1794
32 -48 1726
33 -48 1684
34 -48 1617
35 -48 1479
36 -48 1411
37 -48 1326
38 -48 1320
39 -48 1242
40 -48 1194
41 -48 1201
42 -48 1061
43 -48 988
44 -48 915
45 -48 922
46 -48 831
47 -48 764
48 -48 696
49 -48 629
50 -48 590
-50 -47 164
-49 -47 179
-48 -47 198
-47 -47 225
-46 -47 253
-45 -47 299
-44 -47 332
-43 -47 383
-42 -47 423
-41 -47 443
-40 -47 491
-39 -47 561
-38 -47 636
-37 -47 701
-36 -47 754
-35 -47 805
-34 -47 804
-33 -47 894
-32 -47 1019
-31 -47 1049
-30 -47 1125
-29 -47 1232
-28 -47 1230
-27 -47 1376
-26 -47 1430
-25 -47 1590
-24 -47 1571
-23 -47 1678
-22 -47 1784
-21 -47 1805
-20 -47 1868
-19 -47 2077
-18 -47 2073
-17 -47 2124
-16 -47 2228
-15 -47 2296
-14 -47 2316
-13 -47 2421
-12 -47 2516
-11 -47 2578
-10 -47 2694
-9 -47 2713
-8 -47 2751
-7 -47 2734
-6 -47 2779
-5 -47 2834
-4 -47 2882
-3 -47 2865
-2 -47 2806
-1 -47 2789
0 -47 2863
1 -47 2919
2 -47 2832
3 -47 2767
4 -47 2899
5 -47 2844
6 -47 2909
7 -47 2856
8 -47 2897
9 -47 2916
10 -47 2861
11 -47 2894
12 -47 2970
13 -47 2787
14 -47 2777
15 -47 2791
16 -47 2763
17 -47 2673
18 -47 2676
19 -47 2620
20 -47 2530
21 -47 2548
22 -47 2534
23 -47 2432
24 -47 2382
25 -47 2316
26 -47 2215
27 -47 2173
28 -47 2195
29 -47 2165
30 -47 2087
31 -47 2030
32 -47 2013
33 -47 1923
34 -47 1866
35 -47 1821
36 -47 1792
37 -47 1686
38 -47 1588
39 -47 1532
40 -47 1417
41 -47 1374
42 -47 1262
43 -47 1194
44 -47 1192
45 -47 1082
46 -47 1005
47 -47 902
48 -47 802
49 -47 730
50 -47 723
-50 -46 188
-49 -46 205
-48 -46 229
-47 -46 270
-46 -46 309
-45 -46 361
-44 -46 382
-43 -46 466
-42 -46 483
-41 -46 505
-40 -46 568
-39 -46 589
-38 -46 680
-37 -46 750
-36 -46 813
-35 -46 902
-34 -46 967
-33 -46 1089
-32 -46 1155
-31 -46 1208
-30 -46 1260
-29 -46 1352
-28 -46 1374
-27 -46 1460
-26 -46 1527
-25 -46 1575
-24 -46 1678
-23 -46 1792
-22 -46 1878
-21 -46 1899
-20 -46 1986
-19 -46 2092
-18 -46 2122
-17 -46 2094
-16 -46 2228
-15 -46 2380
-14 -46 2331
-13 -46 2459
-12 -46 2573
-11 -46 2701
-10 -46 2694
-9 -46 2734
-8 -46 2727
-7 -46 2837
-6 -46 2791
-5 -46 2825
-4 -46 2880
-3 -46 2953
-2 -46 2948
-1 -46 2965
0 -46 3009
1 -46 2923
2 -46 3031
3 -46 3073
4 -46 3071
5 -46 3098
6 -46 3135
7 -46 3163
8 -46 3063
9 -46 3019
10 -46 2989
11 -46 2926
12 -46 2960
13 -46 2926
14 -46 2873
15 -46 2796
16 -46 2760
17 -46 2666
18 -46 2683
19 -46 2645
20 -46 2720
21 -46 2603
22 -46 2624
23 -46 2486
24 -46 2491
25 -46 2414
26 -46 2403
27 -46 2416
28 -46 2358
29 -46 2199
30 -46 2137
31 -46 2090
32 -46 2005
33 -46 1938
34 -46 1866
35 -46 1784
36 -46 1740
37 -46 1678
38 -46 1557
39 -46 1532
40 -46 1452
41 -46 1381
42 -46 1255
43 -46 1185
44 -46 1134
45 -46 1056
46 -46 997
47 -46 924
48 -46 870
49 -46 837
50 -46 733
-50 -45 193
-49 -45 227
-48 -45 246
-47 -45 273
-46 -45 313
-45 -45 358
-44 -45 386
-43 -45 455
-42 -45 498
-41 -45 539
-40 -45 581
-39 -45 645
-38 -45 754
-37 -45 810
-36 -45 857
-35 -45 999
-34 -45 1061
-33 -45 1166
-32 -45 1266
-31 -45 1318
-30 -45 1441
-29 -45 1488
-28 -45 1588
-27 -45 1682
-26 -45 1754
-25 -45 1835
-24 -45 1862
-23 -45 2043
-22 -45 2120
-21 -45 2113
-20 -45 2158
-19 -45 2256
-18 -45 2378
-17 -45 2360
-16 -45 2470
-15 -45 2587
-14 -45 2608
-13 -45 2615
-12 -45 2631
-11 -45 2687
-10 -45 2837
-9 -45 2806
-8 -45 2870
-7 -45 2945
-6 -45 3014
-5 -45 3029
-4 -45 3203
-3 -45 3163
-2 -45 3211
-1 -45 3228
0 -45 3259
1 -45 3203
2 -45 3236
3 -45 3264
4 -45 3384
5 -45 3282
6 -45 3249
7 -45 3289
8 -45 3310
9 -45 3261
10 -45 3246
11 -45 3165
12 -45 3120
13 -45 3168
14 -45 3098
15 -45 3128
16 -45 2953
17 -45 2972
18 -45 2897
19 -45 2829
20 -45 2861
21 -45 2813
22 -45 2875
23 -45 2772
24 -45 2725
25 -45 2687
26 -45 2613
27 -45 2576
28 -45 2405
29 -45 2320
30 -45 2322
31 -45 2252
32 -45 2167
33 -45 2124
34 -45 2073
35 -45 1919
36 -45 1907
37 -45 1849
38 -45 1744
39 -45 1649
40 -45 1521
41 -45 1445
42 -45 1411
43 -45 1302
44 -45 1182
45 -45 1175
46 -45 1087
47 -45 1020
