PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 125
-49 -50 136
-48 -50 141
-47 -50 205
-46 -50 228
-45 -50 218
-44 -50 229
-43 -50 304
-42 -50 299
-41 -50 324
-40 -50 401
-39 -50 451
-38 -50 462
-37 -50 495
-36 -50 580
-35 -50 630
-34 -50 647
-33 -50 730
-32 -50 845
-31 -50 884
-30 -50 927
-29 -50 1027
-28 -50 1101
-27 -50 1125
-26 -50 1185
-25 -50 1306
-24 -50 1331
-23 -50 1456
-22 -50 1584
-21 -50 1504
-20 -50 1548
-19 -50 1592
-18 -50 1614
-17 -50 1730
-16 -50 1829
-15 -50 1953
-14 -50 1978
-13 -50 2007
-12 -50 1996
-11 -50 2060
-10 -50 2130
-9 -50 2169
-8 -50 2232
-7 -50 2217
-6 -50 2327
-5 -50 2356
-4 -50 2378
-3 -50 2430
-2 -50 2387
-1 -50 2385
0 -50 2382
1 -50 2400
2 -50 2464
3 -50 2450
4 -50 2405
5 -50 2356
6 -50 2380
7 -50 2457
8 -50 2412
9 -50 2421
10 -50 2376
11 -50 2389
12 -50 2403
13 -50 2320
14 -50 2267
15 -50 2283
16 -50 2228
17 -50 2252
18 -50 2087
19 -50 2090
20 -50 2124
21 -50 2100
22 -50 2062
23 -50 1948
24 -50 1955
25 -50 1976
26 -50 1860
27 -50 1768
28 -50 1758
29 -50 1696
30 -50 1627
31 -50 1612
32 -50 1567
33 -50 1498
34 -50 1400
35 -50 1352
36 -50 1291
37 -50 1255
38 -50 1182
39 -50 1099
40 -50 1053
41 -50 992
42 -50 960
43 -50 873
44 -50 844
45 -50 807
46 -50 724
47 -50 654
48 -50 595
49 -50 561
50 -50 525
-50 -49 127
-49 -49 151
-48 -49 178
-47 -49 193
-46 -49 229
-45 -49 280
-44 -49 311
-43 -49 350
-42 -49 417
-41 -49 429
-40 -49 459
-39 -49 500
-38 -49 505
-37 -49 563
-36 -49 603
-35 -49 695
-34 -49 798
-33 -49 823
-32 -49 899
-31 -49 1009
-30 -49 1000
-29 -49 1101
-28 -49 1145
-27 -49 1176
-26 -49 1289
-25 -49 1396
-24 -49 1402
-23 -49 1443
-22 -49 1479
-21 -49 1567
-20 -49 1690
-19 -49 1766
-18 -49 1788
-17 -49 1831
-16 -49 2020
-15 -49 2043
-14 -49 2051
-13 -49 2100
-12 -49 2171
-11 -49 2263
-10 -49 2267
-9 -49 2298
-8 -49 2385
-7 -49 2371
-6 -49 2325
-5 -49 2468
-4 -49 2409
-3 -49 2473
-2 -49 2489
-1 -49 2493
0 -49 2505
1 -49 2553
2 -49 2599
3 -49 2599
4 -49 2592
5 -49 2655
6 -49 2610
7 -49 2507
8 -49 2550
9 -49 2477
10 -49 2530
11 -49 2455
12 -49 2457
13 -49 2362
14 -49 2477
15 -49 2389
16 -49 2414
17 -49 2423
18 -49 2455
19 -49 2403
20 -49 2302
21 -49 2316
22 -49 2327
23 -49 2272
24 -49 2223
25 -49 2122
26 -49 2041
27 -49 2017
28 -49 1953
29 -49 1915
30 -49 1911
31 -49 1835
32 -49 1764
33 -49 1665
34 -49 1563
35 -49 1552
36 -49 1509
37 -49 1432
38 -49 1374
39 -49 1318
40 -49 1306
41 -49 1262
42 -49 1183
43 -49 1115
44 -49 1056
45 -49 948
46 -49 886
47 -49 863
48 -49 788
49 -49 713
50 -49 660
-50 -48 124
-49 -48 147
-48 -48 157
-47 -48 192
-46 -48 199
-45 -48 234
-44 -48 266
-43 -48 297
-42 -48 349
-41 -48 405
-40 -48 444
-39 -48 501
-38 -48 574
-37 -48 633
-36 -48 672
-35 -48 747
-34 -48 761
-33 -48 858
-32 -48 937
-31 -48 1067
-30 -48 1168
-29 -48 1178
-28 -48 1348
-27 -48 1413
-26 -48 1450
-25 -48 1505
-24 -48 1555
-23 -48 1629
-22 -48 1637
-21 -48 1704
-20 -48 1718
-19 -48 1849
-18 -48 1946
-17 -48 2005
-16 -48 2058
-15 -48 2158
-14 -48 2126
-13 -48 2208
-12 -48 2318
-11 -48 2389
-10 -48 2347
-9 -48 2378
-8 -48 2394
-7 -48 2409
-6 -48 2389
-5 -48 2439
-4 -48 2509
-3 -48 2594
-2 -48 2615
-1 -48 2629
0 -48 2610
1 -48 2638
2 -48 2699
3 -48 2648
4 -48 2643
5 -48 2666
6 -48 2699
7 -48 2671
8 -48 2636
9 -48 2650
10 -48 2704
11 -48 2657
12 -48 2708
13 -48 2669
14 -48 2650
15 -48 2624
16 -48 2617
17 -48 2578
18 -48 2473
19 -48 2389
20 -48 2414
21 -48 2439
22 -48 2356
23 -48 2283
24 -48 2276
25 -48 2278
26 -48 2154
27 -48 2141
28 -48 2013
29 -48 2007
30 -48 1959
31 -48 1936
32 -48 1841
33 -48 1831
34 -48 1702
35 -48 1659
36 -48 1598
37 -48 1546
38 -48 1454
39 -48 1430
40 -48 1398
41 -48 1273
42 -48 1178
43 -48 1092
44 -48 1002
45 -48 953
46 -48 920
47 -48 849
48 -48 820
49 -48 743
50 -48 674
-50 -47 153
-49 -47 157
-48 -47 171
-47 -47 200
-46 -47 253
-45 -47 276
-44 -47 325
-43 -47 362
-42 -47 401
-41 -47 458
-40 -47 518
-39 -47 581
-38 -47 638
-37 -47 695
-36 -47 785
-35 -47 857
-34 -47 894
-33 -47 1022
-32 -47 1085
-31 -47 1168
-30 -47 1232
-29 -47 1297
-28 -47 1363
-27 -47 1433
-26 -47 1612
-25 -47 1614
-24 -47 1671
-23 -47 1790
-22 -47 1811
-21 -47 1946
-20 -47 2036
-19 -47 2132
-18 -47 2130
-17 -47 2245
-16 -47 2289
-15 -47 2362
-14 -47 2468
-13 -47 2509
-12 -47 2525
-11 -47 2643
-10 -47 2676
-9 -47 2624
-8 -47 2746
-7 -47 2760
-6 -47 2849
-5 -47 2837
-4 -47 2839
-3 -47 2892
-2 -47 2940
-1 -47 2882
0 -47 2950
1 -47 2999
2 -47 2958
3 -47 3004
4 -47 3024
5 -47 2984
6 -47 2933
7 -47 3034
8 -47 2938
9 -47 2989
10 -47 2960
11 -47 2943
12 -47 2926
13 -47 2892
14 -47 2777
15 -47 2770
16 -47 2751
17 -47 2699
18 -47 2749
19 -47 2664
20 -47 2727
21 -47 2662
22 -47 2569
23 -47 2576
24 -47 2491
25 -47 2407
26 -47 2320
27 -47 2261
28 -47 2217
29 -47 2085
30 -47 1971
31 -47 1950
32 -47 1946
33 -47 1905
34 -47 1819
35 -47 1740
36 -47 1669
37 -47 1612
38 -47 1513
39 -47 1488
40 -47 1361
41 -47 1322
42 -47 1244
43 -47 1173
44 -47 1079
45 -47 987
46 -47 938
47 -47 857
48 -47 768
49 -47 713
50 -47 660
-50 -46 193
-49 -46 202
-48 -46 235
-47 -46 271
-46 -46 295
-45 -46 327
-44 -46 351
-43 -46 387
-42 -46 454
-41 -46 494
-40 -46 528
-39 -46 614
-38 -46 690
-37 -46 736
-36 -46 865
-35 -46 963
-34 -46 1007
-33 -46 1067
-32 -46 1205
-31 -46 1337
-30 -46 1331
-29 -46 1464
-28 -46 1540
-27 -46 1586
-26 -46 1728
-25 -46 1754
-24 -46 1766
-23 -46 1880
-22 -46 1986
-21 -46 2073
-20 -46 2173
-19 -46 2226
-18 -46 2389
-17 -46 2439
-16 -46 2470
-15 -46 2557
-14 -46 2585
-13 -46 2610
-12 -46 2603
-11 -46 2825
-10 -46 2818
-9 -46 2751
-8 -46 2856
-7 -46 2950
-6 -46 2916
-5 -46 2953
-4 -46 3063
-3 -46 3138
-2 -46 3056
-1 -46 3173
0 -46 3178
1 -46 3143
2 -46 3093
3 -46 3130
4 -46 3058
5 -46 3088
6 -46 3160
7 -46 3090
8 -46 3002
9 -46 3088
10 -46 3048
11 -46 3085
12 -46 3036
13 -46 3024
14 -46 3048
15 -46 2960
16 -46 3004
17 -46 2933
18 -46 2858
19 -46 2832
20 -46 2708
21 -46 2699
22 -46 2737
23 -46 2638
24 -46 2527
25 -46 2511
26 -46 2448
27 -46 2385
28 -46 2338
29 -46 2294
30 -46 2152
31 -46 1994
32 -46 1978
33 -46 1932
34 -46 1815
35 -46 1794
36 -46 1684
37 -46 1608
38 -46 1519
39 -46 1392
40 -46 1377
41 -46 1291
42 -46 1262
43 -46 1178
44 -46 1108
