PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 198
-49 -50 206
-48 -50 230
-47 -50 275
-46 -50 331
-45 -50 366
-44 -50 401
-43 -50 445
-42 -50 484
-41 -50 567
-40 -50 648
-39 -50 723
-38 -50 758
-37 -50 868
-36 -50 972
-35 -50 1031
-34 -50 1087
-33 -50 1224
-32 -50 1168
-31 -50 1376
-30 -50 1435
-29 -50 1473
-28 -50 1561
-27 -50 1750
-26 -50 1708
-25 -50 1833
-24 -50 1880
-23 -50 1982
-22 -50 2041
-21 -50 2143
-20 -50 2180
-19 -50 2221
-18 -50 2283
-17 -50 2351
-16 -50 2430
-15 -50 2470
-14 -50 2537
-13 -50 2550
-12 -50 2652
-11 -50 2718
-10 -50 2734
-9 -50 2763
-8 -50 2839
-7 -50 2950
-6 -50 2921
-5 -50 2902
-4 -50 2997
-3 -50 3053
-2 -50 3078
-1 -50 3056
0 -50 3058
1 -50 3021
2 -50 3066
3 -50 3056
4 -50 3016
5 -50 2938
6 -50 2945
7 -50 2919
8 -50 2887
9 -50 2916
10 -50 2815
11 -50 2902
12 -50 2827
13 -50 2832
14 -50 2777
15 -50 2791
16 -50 2818
17 -50 2789
18 -50 2599
19 -50 2564
20 -50 2493
21 -50 2464
22 -50 2347
23 -50 2291
24 -50 2283
25 -50 2241
26 -50 2191
27 -50 2158
28 -50 2068
29 -50 2003
30 -50 1913
31 -50 1833
32 -50 1752
33 -50 1696
34 -50 1625
35 -50 1621
36 -50 1555
37 -50 1435
38 -50 1383
39 -50 1335
40 -50 1233
41 -50 1145
42 -50 1058
43 -50 1000
44 -50 905
45 -50 831
46 -50 782
47 -50 723
48 -50 684
49 -50 645
50 -50 574
-50 -49 212
-49 -49 234
-48 -49 268
-47 -49 286
-46 -49 328
-45 -49 370
-44 -49 421
-43 -49 462
-42 -49 532
-41 -49 571
-40 -49 666
-39 -49 747
-38 -49 798
-37 -49 907
-36 -49 945
-35 -49 1007
-34 -49 1129
-33 -49 1160
-32 -49 1266
-31 -49 1352
-30 -49 1418
-29 -49 1507
-28 -49 1596
-27 -49 1627
-26 -49 1835
-25 -49 1938
-24 -49 1982
-23 -49 2026
-22 -49 2158
-21 -49 2169
-20 -49 2158
-19 -49 2258
-18 -49 2394
-17 -49 2466
-16 -49 2620
-15 -49 2622
-14 -49 2657
-13 -49 2648
-12 -49 2708
-11 -49 2741
-10 -49 2753
-9 -49 2844
-8 -49 2885
-7 -49 2926
-6 -49 2943
-5 -49 2999
-4 -49 2989
-3 -49 2982
-2 -49 3058
-1 -49 2987
0 -49 3058
1 -49 3004
2 -49 3071
3 -49 2977
4 -49 3046
5 -49 3024
6 -49 2984
7 -49 2882
8 -49 2923
9 -49 2945
10 -49 2958
11 -49 2970
12 -49 2950
13 -49 2955
14 -49 2868
15 -49 2813
16 -49 2827
17 -49 2779
18 -49 2753
19 -49 2734
20 -49 2576
21 -49 2631
22 -49 2564
23 -49 2457
24 -49 2445
25 -49 2351
26 -49 2300
