PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 92
-49 -50 97
-48 -50 116
-47 -50 138
-46 -50 150
-45 -50 166
-44 -50 191
-43 -50 230
-42 -50 262
-41 -50 277
-40 -50 319
-39 -50 371
-38 -50 388
-37 -50 417
-36 -50 524
-35 -50 574
-34 -50 617
-33 -50 659
-32 -50 709
-31 -50 794
-30 -50 863
-29 -50 920
-28 -50 937
-27 -50 1020
-26 -50 1127
-25 -50 1103
-24 -50 1210
-23 -50 1201
-22 -50 1273
-21 -50 1286
-20 -50 1350
-19 -50 1450
-18 -50 1504
-17 -50 1565
-16 -50 1536
-15 -50 1635
-14 -50 1712
-13 -50 1746
-12 -50 1819
-11 -50 1860
-10 -50 1866
-9 -50 1961
-8 -50 2098
-7 -50 2102
-6 -50 2124
-5 -50 2036
-4 -50 2024
-3 -50 2120
-2 -50 2169
-1 -50 2226
0 -50 2182
1 -50 2147
2 -50 2145
3 -50 2197
4 -50 2199
5 -50 2193
6 -50 2204
7 -50 2256
8 -50 2258
9 -50 2265
10 -50 2294
11 -50 2267
12 -50 2294
13 -50 2274
14 -50 2239
15 -50 2182
16 -50 2191
17 -50 2189
18 -50 2154
19 -50 2043
20 -50 2043
21 -50 2066
22 -50 2009
23 -50 2022
24 -50 1973
25 -50 1790
26 -50 1868
27 -50 1758
28 -50 1849
29 -50 1764
30 -50 1629
31 -50 1621
32 -50 1528
33 -50 1464
34 -50 1366
35 -50 1364
36 -50 1289
37 -50 1302
38 -50 1189
39 -50 1145
40 -50 1036
41 -50 1027
42 -50 942
43 -50 865
44 -50 812
45 -50 747
46 -50 686
47 -50 630
48 -50 586
49 -50 545
50 -50 502
-50 -49 107
-49 -49 117
-48 -49 136
-47 -49 150
-46 -49 159
-45 -49 179
-44 -49 198
-43 -49 240
-42 -49 275
-41 -49 287
-40 -49 302
-39 -49 342
-38 -49 371
-37 -49 399
-36 -49 452
-35 -49 494
-34 -49 534
-33 -49 654
-32 -49 665
-31 -49 730
-30 -49 763
-29 -49 818
-28 -49 925
-27 -49 990
-26 -49 990
-25 -49 1039
-24 -49 1117
-23 -49 1212
-22 -49 1300
-21 -49 1355
-20 -49 1418
-19 -49 1532
-18 -49 1606
-17 -49 1661
-16 -49 1657
-15 -49 1726
-14 -49 1803
-13 -49 1805
-12 -49 1965
-11 -49 1940
-10 -49 2009
-9 -49 2111
-8 -49 2150
-7 -49 2167
-6 -49 2152
-5 -49 2158
-4 -49 2139
-3 -49 2122
-2 -49 2156
-1 -49 2169
0 -49 2124
1 -49 2182
2 -49 2197
3 -49 2208
4 -49 2202
5 -49 2236
6 -49 2215
