PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 100
-49 -50 113
-48 -50 125
-47 -50 145
-46 -50 166
-45 -50 168
-44 -50 191
-43 -50 204
-42 -50 218
-41 -50 242
-40 -50 286
-39 -50 329
-38 -50 350
-37 -50 395
-36 -50 458
-35 -50 497
-34 -50 573
-33 -50 635
-32 -50 665
-31 -50 735
-30 -50 796
-29 -50 878
-28 -50 1012
-27 -50 1027
-26 -50 999
-25 -50 1051
-24 -50 1085
-23 -50 1111
-22 -50 1141
-21 -50 1210
-20 -50 1289
-19 -50 1315
-18 -50 1430
-17 -50 1479
-16 -50 1532
-15 -50 1614
-14 -50 1694
-13 -50 1627
-12 -50 1682
-11 -50 1732
-10 -50 1829
-9 -50 1813
-8 -50 1942
-7 -50 1988
-6 -50 1911
-5 -50 1946
-4 -50 2030
-3 -50 2081
-2 -50 2092
-1 -50 2047
0 -50 2141
1 -50 2003
2 -50 2073
3 -50 2051
4 -50 2100
5 -50 2007
6 -50 2028
7 -50 2077
8 -50 2062
9 -50 2090
10 -50 2013
11 -50 1999
12 -50 2030
13 -50 2056
14 -50 2047
15 -50 2011
16 -50 1959
17 -50 1903
18 -50 1919
19 -50 1841
20 -50 1803
21 -50 1752
22 -50 1736
23 -50 1738
24 -50 1678
25 -50 1657
26 -50 1550
27 -50 1552
28 -50 1517
29 -50 1502
30 -50 1428
31 -50 1383
32 -50 1337
33 -50 1311
34 -50 1239
35 -50 1166
36 -50 1129
37 -50 1110
38 -50 1034
39 -50 985
40 -50 914
41 -50 883
42 -50 796
43 -50 842
44 -50 744
45 -50 689
46 -50 645
47 -50 590
48 -50 534
49 -50 488
50 -50 426
-50 -49 112
-49 -49 117
-48 -49 138
-47 -49 152
-46 -49 174
-45 -49 187
-44 -49 214
-43 -49 236
-42 -49 260
-41 -49 288
-40 -49 331
-39 -49 387
-38 -49 434
-37 -49 470
-36 -49 528
-35 -49 592
-34 -49 644
-33 -49 706
-32 -49 740
-31 -49 790
-30 -49 845
-29 -49 883
-28 -49 925
-27 -49 1015
-26 -49 1058
-25 -49 1108
-24 -49 1117
-23 -49 1239
-22 -49 1264
-21 -49 1364
-20 -49 1433
-19 -49 1519
-18 -49 1565
-17 -49 1645
-16 -49 1669
-15 -49 1629
-14 -49 1544
-13 -49 1659
-12 -49 1678
-11 -49 1774
-10 -49 1809
-9 -49 1839
-8 -49 1940
-7 -49 2047
-6 -49 2120
-5 -49 2195
-4 -49 2171
-3 -49 2245
-2 -49 2283
-1 -49 2318
0 -49 2272
1 -49 2261
2 -49 2252
3 -49 2305
4 -49 2258
5 -49 2247
6 -49 2247
7 -49 2173
8 -49 2169
9 -49 2202
10 -49 2208
11 -49 2204
12 -49 2247
13 -49 2223
14 -49 2169
15 -49 2109
16 -49 2047
17 -49 2041
18 -49 2047
19 -49 2009
20 -49 1917
21 -49 1969
22 -49 1921
23 -49 1845
24 -49 1874
25 -49 1746
26 -49 1684
27 -49 1712
28 -49 1612
29 -49 1643
30 -49 1602
31 -49 1504
32 -49 1439
33 -49 1422
34 -49 1374
35 -49 1335
36 -49 1278
37 -49 1196
38 -49 1118
39 -49 1049
40 -49 1017
41 -49 924
42 -49 953
43 -49 870
44 -49 834
45 -49 809
46 -49 696
47 -49 654
48 -49 618
49 -49 584
50 -49 505
-50 -48 112
-49 -48 120
-48 -48 124
-47 -48 160
-46 -48 181
-45 -48 212
-44 -48 225
-43 -48 251
-42 -48 271
-41 -48 290
-40 -48 327
-39 -48 379
-38 -48 445
-37 -48 476
-36 -48 521
-35 -48 589
-34 -48 621
-33 -48 710
-32 -48 719
-31 -48 836
-30 -48 907
-29 -48 927
-28 -48 1043
-27 -48 1079
-26 -48 1212
-25 -48 1242
-24 -48 1219
-23 -48 1293
-22 -48 1376
-21 -48 1485
-20 -48 1496
-19 -48 1553
-18 -48 1600
-17 -48 1669
-16 -48 1728
-15 -48 1837
-14 -48 1897
-13 -48 1862
-12 -48 1992
-11 -48 2034
-10 -48 2070
-9 -48 2064
-8 -48 2096
-7 -48 2124
-6 -48 2154
-5 -48 2202
-4 -48 2234
-3 -48 2252
-2 -48 2313
-1 -48 2300
0 -48 2409
1 -48 2400
2 -48 2416
3 -48 2452
4 -48 2349
5 -48 2477
6 -48 2457
7 -48 2498
8 -48 2439
9 -48 2391
10 -48 2400
11 -48 2380
12 -48 2418
13 -48 2362
14 -48 2327
15 -48 2280
16 -48 2228
17 -48 2221
18 -48 2204
19 -48 2208
20 -48 2145
21 -48 2137
22 -48 2090
23 -48 1992
24 -48 1955
25 -48 1919
26 -48 1895
27 -48 1837
28 -48 1780
29 -48 1738
30 -48 1669
31 -48 1653
32 -48 1623
33 -48 1548
34 -48 1452
35 -48 1381
36 -48 1315
37 -48 1268
38 -48 1198
39 -48 1122
40 -48 1082
41 -48 1034
42 -48 992
43 -48 928
44 -48 855
45 -48 777
46 -48 738
47 -48 695
48 -48 648
49 -48 583
50 -48 517
-50 -47 139
-49 -47 142
-48 -47 152
-47 -47 166
-46 -47 174
-45 -47 206
-44 -47 235
-43 -47 295
-42 -47 313
-41 -47 349
-40 -47 398
-39 -47 465
-38 -47 495
-37 -47 557
-36 -47 612
-35 -47 704
-34 -47 736
-33 -47 801
-32 -47 879
-31 -47 894
-30 -47 1022
-29 -47 1051
-28 -47 1099
-27 -47 1198
-26 -47 1286
-25 -47 1363
-24 -47 1352
-23 -47 1466
-22 -47 1542
-21 -47 1552
-20 -47 1604
-19 -47 1676
-18 -47 1845
-17 -47 1754
-16 -47 1835
-15 -47 1849
-14 -47 1976
-13 -47 2060
-12 -47 2081
-11 -47 2096
-10 -47 2189
-9 -47 2184
-8 -47 2274
-7 -47 2302
-6 -47 2434
-5 -47 2516
-4 -47 2509
-3 -47 2569
-2 -47 2525
-1 -47 2606
0 -47 2643
1 -47 2678
2 -47 2678
3 -47 2720
4 -47 2744
5 -47 2711
6 -47 2692
7 -47 2737
8 -47 2720
9 -47 2694
10 -47 2683
11 -47 2634
12 -47 2592
13 -47 2587
14 -47 2587
15 -47 2477
16 -47 2511
17 -47 2405
18 -47 2358
19 -47 2360
20 -47 2283
21 -47 2276
22 -47 2272
23 -47 2265
24 -47 2202
25 -47 2150
26 -47 2060
27 -47 1992
28 -47 1990
29 -47 1890
30 -47 1831
31 -47 1801
32 -47 1758
33 -47 1732
34 -47 1596
35 -47 1542
36 -47 1492
37 -47 1430
38 -47 1389
39 -47 1326
40 -47 1269
41 -47 1171
42 -47 1061
43 -47 1026
44 -47 983
45 -47 928
46 -47 834
47 -47 771
48 -47 680
49 -47 689
50 -47 609
-50 -46 139
-49 -46 153
-48 -46 180
-47 -46 207
-46 -46 241
-45 -46 268
-44 -46 314
-43 -46 336
-42 -46 363
-41 -46 390
-40 -46 455
-39 -46 525
-38 -46 568
-37 -46 651
-36 -46 703
-35 -46 779
-34 -46 836
-33 -46 863
-32 -46 1000
-31 -46 1022
-30 -46 1094
-29 -46 1155
-28 -46 1269
-27 -46 1363
-26 -46 1479
-25 -46 1496
-24 -46 1590
-23 -46 1590
-22 -46 1754
-21 -46 1772
-20 -46 1886
-19 -46 1942
-18 -46 2060
-17 -46 2068
-16 -46 2081
-15 -46 2122
-14 -46 2298
-13 -46 2247
-12 -46 2405
-11 -46 2495
-10 -46 2452
-9 -46 2470
-8 -46 2537
-7 -46 2580
-6 -46 2527
-5 -46 2541
-4 -46 2594
-3 -46 2664
-2 -46 2725
-1 -46 2751
0 -46 2730
1 -46 2801
2 -46 2794
3 -46 2806
4 -46 2813
5 -46 2827
6 -46 2777
7 -46 2865
8 -46 2834
9 -46 2880
10 -46 2858
11 -46 2767
12 -46 2704
13 -46 2697
14 -46 2615
15 -46 2603
16 -46 2587
17 -46 2532
18 -46 2482
19 -46 2484
20 -46 2418
21 -46 2418
22 -46 2329
23 -46 2325
24 -46 2309
25 -46 2232
26 -46 2182
27 -46 2135
28 -46 2098
29 -46 2020
30 -46 1959
31 -46 1917
32 -46 1803
33 -46 1790
34 -46 1639
35 -46 1674
36 -46 1577
37 -46 1530
38 -46 1415
39 -46 1411
40 -46 1350
41 -46 1242
42 -46 1198
43 -46 1157
44 -46 1058
45 -46 1032
46 -46 955
47 -46 866
48 -46 791
49 -46 755
50 -46 695
-50 -45 154
-49 -45 149
-48 -45 172
-47 -45 216
-46 -45 240
-45 -45 278
-44 -45 306
-43 -45 362
-42 -45 395
-41 -45 469
-40 -45 519
-39 -45 560
-38 -45 651
-37 -45 683
-36 -45 780
-35 -45 841
-34 -45 914
-33 -45 1029
-32 -45 1110
-31 -45 1191
-30 -45 1249
-29 -45 1298
-28 -45 1366
-27 -45 1515
-26 -45 1600
-25 -45 1625
-24 -45 1657
-23 -45 1788
-22 -45 1849
-21 -45 1957
-20 -45 2051
-19 -45 2096
-18 -45 2137
-17 -45 2217
-16 -45 2407
-15 -45 2505
-14 -45 2398
-13 -45 2603
-12 -45 2643
-11 -45 2634
-10 -45 2720
-9 -45 2767
-8 -45 2734
-7 -45 2767
-6 -45 2798
-5 -45 2841
-4 -45 2822
-3 -45 2953
-2 -45 3009
-1 -45 2987
0 -45 2904
1 -45 2948
2 -45 2919
3 -45 2948
4 -45 2914
5 -45 2943
6 -45 2999
7 -45 2931
8 -45 2970
9 -45 2980
10 -45 2923
11 -45 3002
12 -45 2960
13 -45 2948
14 -45 2972
15 -45 2899
16 -45 2846
17 -45 2882
18 -45 2853
19 -45 2796
20 -45 2749
21 -45 2725
22 -45 2683
23 -45 2732
24 -45 2615
25 -45 2576
26 -45 2477
27 -45 2414
