PARAMS map_range=50 map_step=1
H_Delta V_Delta RSSI
-50 -50 95
-49 -50 102
-48 -50 106
-47 -50 130
-46 -50 157
-45 -50 178
-44 -50 204
-43 -50 219
-42 -50 233
-41 -50 261
-40 -50 292
-39 -50 338
-38 -50 361
-37 -50 398
-36 -50 444
-35 -50 529
-34 -50 580
-33 -50 600
-32 -50 671
-31 -50 704
-30 -50 709
-29 -50 823
-28 -50 871
-27 -50 973
-26 -50 950
-25 -50 1077
-24 -50 1089
-23 -50 1203
-22 -50 1160
-21 -50 1306
-20 -50 1346
-19 -50 1452
-18 -50 1456
-17 -50 1536
-16 -50 1534
-15 -50 1637
-14 -50 1610
-13 -50 1700
-12 -50 1746
-11 -50 1784
-10 -50 1847
-9 -50 1895
-8 -50 1890
-7 -50 1926
-6 -50 1942
-5 -50 1967
-4 -50 2098
-3 -50 2100
-2 -50 2083
-1 -50 2020
0 -50 2005
1 -50 2049
2 -50 2060
3 -50 2139
4 -50 2165
5 -50 2139
6 -50 2189
7 -50 2139
8 -50 2096
9 -50 2083
10 -50 2130
11 -50 2070
12 -50 2105
13 -50 2115
14 -50 2049
15 -50 2013
16 -50 1971
17 -50 1953
18 -50 1915
19 -50 1890
20 -50 1862
21 -50 1813
22 -50 1797
23 -50 1778
24 -50 1762
25 -50 1710
26 -50 1602
27 -50 1548
28 -50 1509
29 -50 1519
30 -50 1441
31 -50 1439
32 -50 1422
33 -50 1372
34 -50 1326
35 -50 1262
36 -50 1214
37 -50 1166
38 -50 1096
39 -50 1067
40 -50 990
41 -50 970
42 -50 891
43 -50 799
44 -50 747
45 -50 684
46 -50 653
47 -50 635
48 -50 560
49 -50 521
50 -50 498
-50 -49 105
-49 -49 119
-48 -49 141
-47 -49 143
-46 -49 166
-45 -49 176
-44 -49 201
-43 -49 239
-42 -49 252
-41 -49 282
-40 -49 275
-39 -49 332
-38 -49 357
-37 -49 374
-36 -49 384
-35 -49 472
-34 -49 515
-33 -49 564
-32 -49 636
-31 -49 695
-30 -49 783
-29 -49 915
-28 -49 985
-27 -49 995
-26 -49 1002
-25 -49 1077
-24 -49 1103
-23 -49 1120
-22 -49 1198
-21 -49 1277
-20 -49 1424
-19 -49 1439
-18 -49 1519
-17 -49 1600
-16 -49 1643
-15 -49 1631
-14 -49 1600
-13 -49 1698
-12 -49 1736
-11 -49 1839
-10 -49 1903
-9 -49 2001
-8 -49 2032
-7 -49 2051
-6 -49 2115
-5 -49 2139
-4 -49 2182
-3 -49 2215
-2 -49 2163
-1 -49 2165
0 -49 2223
1 -49 2199
2 -49 2236
